packet_id,case_id,doctor_model,primary_friction,friction_intensity,ordinal_grade_median4,ordinal_grade_mean4,applicable_domain_count_median4,applicable_domain_count_mean4,friction_capability_composite_median4,friction_capability_composite_mean4,clinical_error_gate_median4,clinical_error_gate_mean4,careloop_real_world_robustness_median4,careloop_real_world_robustness_mean4,closure_process_score_median4,closure_process_score_mean4,domain_information_repair_median4,domain_information_repair_mean4,domain_constraint_navigation_median4,domain_constraint_navigation_mean4,domain_dynamic_reprioritization_median4,domain_dynamic_reprioritization_mean4,domain_execution_loop_repair_median4,domain_execution_loop_repair_mean4,domain_state_sensitive_communication_median4,domain_state_sensitive_communication_mean4,domain_bounded_closure_continuity_median4,domain_bounded_closure_continuity_mean4
case_CL120_EHR_105__anon_db28228055de676f,case_CL120_EHR_105,MiniMax M3,delayed_or_staged_result_return,light,5.0,4.0,4.0,4.0,0.7138392857142857,0.6435714285714285,1.0,0.8375,0.7138392857142857,0.5953727678571428,1.0,0.85,0.7000000000000001,0.65,,,0.28125,0.4,0.7,0.65,,,1.0,0.87
case_CL120_EHR_105__anon_e878a94b323763c1,case_CL120_EHR_105,Kimi K2,delayed_or_staged_result_return,light,1.0,1.25,4.0,4.0,0.10535714285714286,0.13934821428571426,0.35,0.44999999999999996,0.036875,0.08343973214285713,0.0,0.09000000000000001,0.2,0.225,,,0.056249999999999994,0.06562499999999999,0.0,0.05,,,0.16875,0.218
case_CL120_EHR_105__anon_fa1a4f93000d36fd,case_CL120_EHR_105,DeepSeek-V3.2,delayed_or_staged_result_return,light,3.0,3.0,4.0,4.0,0.5378928571428572,0.49073214285714284,0.675,0.675,0.3902267857142857,0.41086339285714285,0.78,0.6900000000000001,0.35,0.425,,,0.22499999999999998,0.1875,0.75,0.65,,,0.8185,0.66925
case_CL120_EHR_106__anon_0797f9b4b518a7d2,case_CL120_EHR_106,Qwen3.8-Max,low_adherence_or_refusal,light,2.0,2.75,3.0,3.0,0.94,0.77125,0.75,0.8125,0.735,0.6359375,1.0,1.0,0.8500000000000001,0.7125,0.9999999999999999,0.8125,,,,,1.0,0.80625,,
case_CL120_EHR_106__anon_1ea894356ccb0190,case_CL120_EHR_106,DeepSeek-V4-Pro,low_adherence_or_refusal,light,5.0,4.25,3.0,3.0,1.0,0.99,1.0,0.9375,1.0,0.9299999999999999,1.0,1.0,1.0,0.975,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_106__anon_3b2cd509945757bc,case_CL120_EHR_106,MiniMax M3,low_adherence_or_refusal,light,3.0,3.0,3.0,3.0,0.915,0.9175,1.0,0.8375,0.8925000000000001,0.7736875000000001,1.0,1.0,0.875,0.8375000000000001,0.9749999999999999,0.9749999999999999,,,,,0.9624999999999999,0.9624999999999999,,
case_CL120_EHR_106__anon_5ca278a7d89a98e1,case_CL120_EHR_106,GPT-5.4,low_adherence_or_refusal,light,4.0,3.75,3.0,3.0,0.96,0.77125,1.0,0.9375,0.835,0.70875,1.0,0.75,0.9,0.7375,0.9999999999999999,0.7875,,,,,1.0,0.80625,,
case_CL120_EHR_106__anon_67f41a6967169042,case_CL120_EHR_106,Qwen3-30B-A3B-Instruct-2507,low_adherence_or_refusal,light,4.0,3.75,3.0,3.0,0.9475,0.9337500000000001,1.0,0.9375,0.9475,0.8812500000000001,1.0,0.89,1.0,0.925,0.9749999999999999,0.9624999999999999,,,,,1.0,0.89375,,
case_CL120_EHR_106__anon_7bb2e338a7ca215b,case_CL120_EHR_106,GPT-5.6 Sol,low_adherence_or_refusal,light,4.0,4.25,3.0,3.0,1.0,0.98,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.95,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_106__anon_7c9137862ac6b582,case_CL120_EHR_106,Kimi K2,low_adherence_or_refusal,light,5.0,4.25,3.0,3.0,1.0,0.97,1.0,0.9375,1.0,0.915,1.0,0.89,1.0,0.925,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_106__anon_89679fed218fc3fb,case_CL120_EHR_106,Doubao-Seed-2.0-lite,low_adherence_or_refusal,light,3.0,3.0,3.0,3.0,0.8999999999999999,0.7,0.675,0.675,0.6139999999999999,0.5569999999999999,1.0,0.75,0.75,0.625,0.9999999999999999,0.7499999999999999,,,,,1.0,0.75,,
case_CL120_EHR_106__anon_9dbd3911274d41a0,case_CL120_EHR_106,DeepSeek-V3.2,low_adherence_or_refusal,light,1.5,2.25,3.0,3.0,0.76,0.615,0.55,0.6125,0.49249999999999994,0.42624999999999996,0.28,0.39,0.7750000000000001,0.6375000000000001,0.6,0.5249999999999999,,,,,1.0,0.75,,
case_CL120_EHR_106__anon_e7ded9cdc326716f,case_CL120_EHR_106,GLM-5,low_adherence_or_refusal,light,4.5,3.75,3.0,3.0,0.94,0.9299999999999999,1.0,0.8375,0.88,0.7739999999999999,1.0,1.0,0.8500000000000001,0.8250000000000001,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_107__anon_04d1794c5050d77c,case_CL120_EHR_107,Qwen3.8-Max,external_system_gap,light,3.5,3.25,4.0,4.0,0.7441964285714285,0.7194196428571428,0.875,0.775,0.6463169642857143,0.5828459821428571,1.0,1.0,,,0.625,0.625,0.65625,0.64375,0.95,0.85,,,0.6625000000000001,0.7468750000000001
case_CL120_EHR_107__anon_11dbd9fcc24f46a4,case_CL120_EHR_107,DeepSeek-V3.2,external_system_gap,light,2.0,2.5,4.0,4.0,0.48673214285714284,0.42883035714285717,0.75,0.7125,0.3141107142857143,0.32424285714285717,0.4600000000000001,0.48000000000000004,,,0.4,0.3625,0.51875,0.509375,0.4,0.4125,,,0.38575000000000004,0.4585
case_CL120_EHR_107__anon_1295d2cc78811764,case_CL120_EHR_107,Qwen3-30B-A3B-Instruct-2507,external_system_gap,light,4.0,3.75,4.0,4.0,0.6425,0.6051785714285713,1.0,0.9375,0.5587723214285714,0.5633147321428571,1.0,0.85,,,0.47500000000000003,0.4625,0.9062499999999999,0.7593749999999999,0.525,0.6,,,0.63375,0.648125
case_CL120_EHR_107__anon_133befe70ccfb3bb,case_CL120_EHR_107,GPT-5.4,external_system_gap,light,3.0,3.25,4.0,4.0,0.6511071428571429,0.6302410714285714,0.875,0.875,0.5652276785714285,0.5636964285714285,1.0,0.9400000000000001,,,0.47500000000000003,0.4625,0.9625,0.875,0.5,0.5875,,,0.6697500000000001,0.666125
case_CL120_EHR_107__anon_4305bd3b20a6c24f,case_CL120_EHR_107,GLM-5,external_system_gap,light,3.5,3.25,4.0,4.0,0.7058035714285714,0.7484821428571429,0.875,0.775,0.6079241071428572,0.6049151785714286,1.0,0.85,,,0.47500000000000003,0.5499999999999999,0.9625,0.9249999999999999,0.8499999999999999,0.7749999999999999,,,0.83125,0.80125
case_CL120_EHR_107__anon_44233bb54a37c44c,case_CL120_EHR_107,GPT-5.6 Sol,external_system_gap,light,4.0,3.75,4.0,4.0,0.8660714285714285,0.8928571428571428,1.0,0.9375,0.8660714285714285,0.8404017857142856,1.0,1.0,,,0.9999999999999999,0.9999999999999999,0.9624999999999999,0.8062499999999999,1.0,0.925,,,0.8625,0.7937500000000001
case_CL120_EHR_107__anon_5ee25a184114dbd3,case_CL120_EHR_107,DeepSeek-V4-Pro,external_system_gap,light,5.0,4.0,4.0,4.0,0.821875,0.8609375,1.0,0.8375,0.8205357142857144,0.7305022321428571,1.0,1.0,,,0.65,0.65,1.0,0.953125,1.0,0.95,,,1.0,0.93125
case_CL120_EHR_107__anon_dbc2586cde8b3302,case_CL120_EHR_107,Kimi K2,external_system_gap,light,3.5,3.25,4.0,4.0,0.7764285714285714,0.7982589285714285,0.875,0.775,0.6998883928571429,0.6063883928571427,1.0,0.85,,,0.9749999999999999,0.8,0.8312499999999999,0.7218749999999999,0.9249999999999999,0.7999999999999999,,,0.96875,0.87
case_CL120_EHR_107__anon_eecfc460ab80b456,case_CL120_EHR_107,MiniMax M3,external_system_gap,light,1.5,1.75,4.0,4.0,0.6075357142857143,0.5269821428571427,0.55,0.6125,0.39051696428571425,0.34945491071428564,0.78,0.64,,,0.6,0.5,0.48124999999999996,0.5187499999999999,0.725,0.5874999999999999,,,0.58725,0.49050000000000005
case_CL120_EHR_107__anon_f09cb615491ccb64,case_CL120_EHR_107,Doubao-Seed-2.0-lite,external_system_gap,light,2.0,2.0,4.0,4.0,0.5075892857142856,0.5474107142857142,0.75,0.7125,0.4490625,0.40797321428571426,0.7,0.7,,,0.45,0.45,0.7124999999999999,0.6343749999999999,0.375,0.475,,,0.665,0.686875
case_CL120_EHR_108__anon_0f553955ce2777ed,case_CL120_EHR_108,Qwen3-30B-A3B-Instruct-2507,misstated_family_or_patient_information,light,3.0,2.75,2.0,2.0,0.5431547619047619,0.5671130952380953,0.875,0.775,0.34293154761904765,0.4374330357142858,0.78,0.74,0.45833333333333337,0.5166666666666667,,,0.65625,0.634375,,,,,,
case_CL120_EHR_108__anon_1f8494288101677f,case_CL120_EHR_108,DeepSeek-V3.2,misstated_family_or_patient_information,light,4.5,3.75,2.0,2.0,0.8476190476190477,0.8854166666666667,1.0,0.8375,0.8476190476190477,0.7478720238095239,1.0,0.84,0.8166666666666667,0.8416666666666667,,,1.0,0.94375,,,,,,
case_CL120_EHR_108__anon_225637b5081c7b01,case_CL120_EHR_108,DeepSeek-V4-Pro,misstated_family_or_patient_information,light,3.0,3.0,2.0,2.0,0.5830357142857143,0.5822916666666669,0.875,0.775,0.5057291666666668,0.492373511904762,0.78,0.74,0.5750000000000001,0.5291666666666667,,,0.65625,0.653125,,,,,,
case_CL120_EHR_108__anon_241eb2ded072a1f1,case_CL120_EHR_108,Kimi K2,misstated_family_or_patient_information,light,1.0,1.25,2.0,2.0,0.21845238095238095,0.22619047619047622,0.35,0.45000000000000007,0.10967261904761905,0.09577380952380952,0.4,0.34,0.16666666666666669,0.20833333333333334,,,0.2875,0.25,,,,,,
case_CL120_EHR_108__anon_803acb84b7d7565b,case_CL120_EHR_108,GPT-5.6 Sol,misstated_family_or_patient_information,light,3.5,3.5,2.0,2.0,0.8473214285714288,0.8026785714285716,0.875,0.875,0.7414434523809526,0.7079613095238096,1.0,0.9400000000000001,0.75,0.7625000000000001,,,0.94375,0.8562500000000001,,,,,,
case_CL120_EHR_108__anon_9f08bccbeab94213,case_CL120_EHR_108,GPT-5.4,misstated_family_or_patient_information,light,3.5,3.5,2.0,2.0,0.6726190476190477,0.6547619047619048,0.875,0.875,0.5913690476190476,0.5970238095238095,1.0,0.85,0.48333333333333334,0.5833333333333334,,,0.9249999999999999,0.7499999999999999,,,,,,
case_CL120_EHR_108__anon_bb7607f300444e2c,case_CL120_EHR_108,GLM-5,misstated_family_or_patient_information,light,3.0,3.0,2.0,2.0,0.5815476190476191,0.5894345238095239,0.675,0.675,0.42949404761904764,0.4693973214285715,0.7,0.7,0.48333333333333334,0.5041666666666667,,,0.7125,0.703125,,,,,,
case_CL120_EHR_108__anon_cebf9efe4ba7da66,case_CL120_EHR_108,MiniMax M3,misstated_family_or_patient_information,light,3.0,3.0,2.0,2.0,0.6577380952380953,0.628125,0.675,0.675,0.45616071428571436,0.49531994047619055,0.7,0.7,0.6166666666666667,0.6375,,,0.7125,0.615625,,,,,,
case_CL120_EHR_108__anon_e592b134e199757a,case_CL120_EHR_108,Doubao-Seed-2.0-lite,misstated_family_or_patient_information,light,2.0,2.5,2.0,2.0,0.6726190476190477,0.6842261904761905,0.75,0.7125,0.5044642857142857,0.5365029761904762,0.7,0.7,0.55,0.5833333333333334,,,0.9249999999999999,0.8187499999999999,,,,,,
case_CL120_EHR_108__anon_f0cb259f72f21803,case_CL120_EHR_108,Qwen3.8-Max,misstated_family_or_patient_information,light,2.0,2.5,2.0,2.0,0.6279761904761905,0.5855654761904763,0.75,0.7125,0.4993303571428571,0.45107886904761907,0.78,0.78,0.5083333333333333,0.48333333333333334,,,0.73125,0.7218749999999999,,,,,,
case_CL120_EHR_109__anon_2fcd549c90ddc193,case_CL120_EHR_109,Doubao-Seed-2.0-lite,cost_transport_or_work_barrier,light,2.5,3.0,4.0,4.0,0.7754807692307693,0.696875,0.875,0.875,0.6662259615384616,0.5842548076923078,1.0,1.0,,,0.625,0.6125,,,0.8999999999999999,0.7875,0.4375,0.5062499999999999,0.9375,0.815625
case_CL120_EHR_109__anon_362ac825aa464130,case_CL120_EHR_109,Qwen3.8-Max,cost_transport_or_work_barrier,light,2.5,2.75,4.0,4.0,0.62475,0.6282403846153847,0.875,0.775,0.508173076923077,0.48052115384615385,1.0,0.9400000000000001,,,0.7749999999999999,0.7,,,0.45,0.5375,0.4,0.50625,0.776,0.7348750000000001
case_CL120_EHR_109__anon_486f68029cb2d769,case_CL120_EHR_109,MiniMax M3,cost_transport_or_work_barrier,light,3.5,3.25,4.0,4.0,0.8514423076923077,0.7528846153846154,1.0,0.9375,0.7354567307692308,0.6948918269230769,1.0,1.0,,,0.8,0.7124999999999999,,,0.95,0.8125,0.7874999999999999,0.7,0.83125,0.7625
case_CL120_EHR_109__anon_6dca7d48bfe387e0,case_CL120_EHR_109,GPT-5.6 Sol,cost_transport_or_work_barrier,light,5.0,5.0,4.0,4.0,1.0,0.9266826923076923,1.0,1.0,1.0,0.9266826923076923,1.0,1.0,,,0.9999999999999999,0.825,,,1.0,1.0,1.0,1.0,1.0,0.915625
case_CL120_EHR_109__anon_b5a62ea90dbcd04a,case_CL120_EHR_109,GPT-5.4,cost_transport_or_work_barrier,light,5.0,4.25,4.0,4.0,0.9846153846153847,0.9451923076923077,1.0,0.9375,0.9057692307692307,0.8846153846153846,1.0,1.0,,,0.9999999999999999,0.8999999999999999,,,1.0,0.975,1.0,0.89375,1.0,1.0
case_CL120_EHR_109__anon_c0b242232b2bca79,case_CL120_EHR_109,Kimi K2,cost_transport_or_work_barrier,light,3.5,3.25,4.0,4.0,0.7710961538461538,0.8126826923076923,0.875,0.775,0.6723125,0.6481533653846153,0.78,0.78,,,0.9749999999999999,0.9624999999999999,,,0.8499999999999999,0.7749999999999999,0.925,0.8562500000000001,0.64975,0.634125
case_CL120_EHR_109__anon_c33d0408aedc1ba1,case_CL120_EHR_109,Qwen3-30B-A3B-Instruct-2507,cost_transport_or_work_barrier,light,2.0,1.75,4.0,4.0,0.5439807692307692,0.5463365384615384,0.75,0.65,0.4079855769230769,0.3844254807692308,0.78,0.78,,,0.6,0.6,,,0.425,0.4875,0.575,0.575,0.461,0.5341250000000001
case_CL120_EHR_109__anon_c7e293a8e9a554de,case_CL120_EHR_109,GLM-5,cost_transport_or_work_barrier,light,2.0,2.5,4.0,4.0,0.7151923076923077,0.6665384615384615,0.75,0.7125,0.4647163461538461,0.48061538461538456,0.7,0.65,,,0.8999999999999999,0.7625,,,0.55,0.5874999999999999,0.575,0.59375,0.6912500000000001,0.6925
case_CL120_EHR_109__anon_cefe31832ca55061,case_CL120_EHR_109,DeepSeek-V3.2,cost_transport_or_work_barrier,light,2.0,2.75,4.0,4.0,0.7667692307692308,0.7345865384615384,0.75,0.8125,0.657889423076923,0.5923461538461539,1.0,0.89,,,0.6499999999999999,0.6375,,,0.8999999999999999,0.7875,0.65,0.63125,0.9375,0.862375
case_CL120_EHR_109__anon_f2ebf983114c6b17,case_CL120_EHR_109,DeepSeek-V4-Pro,cost_transport_or_work_barrier,light,4.5,4.0,4.0,4.0,0.9774038461538461,0.9752403846153846,1.0,0.9375,0.9730769230769231,0.9155649038461539,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,1.0,0.975,1.0,0.9125,1.0,0.984375
case_CL120_EHR_110__anon_11e1fbb490c742d7,case_CL120_EHR_110,Doubao-Seed-2.0-lite,privacy_stigma_or_sensitive_history,moderate,1.5,1.75,4.0,4.0,0.3196428571428571,0.30892857142857144,0.55,0.6125,0.19357142857142856,0.20834821428571432,0.6000000000000001,0.65,0.475,0.41250000000000003,0.225,0.22499999999999998,,,0.30000000000000004,0.35000000000000003,0.1875,0.1875,,
case_CL120_EHR_110__anon_184165d795f9dfe8,case_CL120_EHR_110,GLM-5,privacy_stigma_or_sensitive_history,moderate,3.0,3.25,4.0,4.0,0.7642857142857142,0.7803571428571429,0.875,0.875,0.6839285714285714,0.703125,0.7,0.7,0.5750000000000001,0.675,0.7749999999999999,0.7749999999999999,,,0.95,0.95,0.75,0.6625,,
case_CL120_EHR_110__anon_3a609effd6d3a864,case_CL120_EHR_110,DeepSeek-V4-Pro,privacy_stigma_or_sensitive_history,moderate,1.5,2.25,4.0,4.0,0.8803571428571428,0.7026785714285714,0.55,0.6125,0.48955357142857137,0.48522321428571424,0.6000000000000001,0.65,0.9500000000000001,0.7250000000000001,0.9749999999999999,0.7874999999999999,,,0.75,0.6499999999999999,0.6124999999999999,0.59375,,
case_CL120_EHR_110__anon_3dd86192ef193d39,case_CL120_EHR_110,Kimi K2,privacy_stigma_or_sensitive_history,moderate,1.5,2.25,4.0,4.0,0.5339285714285715,0.4910714285714286,0.55,0.6125,0.31044642857142857,0.3752678571428571,0.48000000000000004,0.49,0.5,0.3875,0.575,0.5499999999999999,,,0.7,0.6,0.1875,0.36249999999999993,,
case_CL120_EHR_110__anon_43b7f81fcd12aafa,case_CL120_EHR_110,MiniMax M3,privacy_stigma_or_sensitive_history,moderate,1.5,2.25,4.0,4.0,0.8999999999999999,0.8357142857142856,0.55,0.6125,0.5149999999999999,0.5549999999999999,0.78,0.6900000000000001,0.75,0.7375,0.9999999999999999,0.8875,,,0.8999999999999999,0.7999999999999999,1.0,1.0,,
case_CL120_EHR_110__anon_9cc05076d2b85ad1,case_CL120_EHR_110,Qwen3.8-Max,privacy_stigma_or_sensitive_history,moderate,3.5,3.25,4.0,4.0,0.8714285714285713,0.8535714285714285,0.875,0.775,0.6517857142857142,0.6546428571428571,0.78,0.78,0.7000000000000001,0.65,0.9999999999999999,0.9999999999999999,,,0.95,0.9249999999999999,1.0,0.825,,
case_CL120_EHR_110__anon_b09b687a427e16ae,case_CL120_EHR_110,Qwen3-30B-A3B-Instruct-2507,privacy_stigma_or_sensitive_history,moderate,2.0,2.5,4.0,4.0,0.6875,0.5901785714285714,0.75,0.8125,0.5705357142857144,0.4814732142857143,1.0,0.9,0.325,0.3375,0.95,0.7875000000000001,,,0.7999999999999999,0.6875,0.575,0.5062499999999999,,
case_CL120_EHR_110__anon_ca86403c073dfe6d,case_CL120_EHR_110,GPT-5.4,privacy_stigma_or_sensitive_history,moderate,3.0,3.25,4.0,4.0,0.9089285714285714,0.8839285714285715,0.875,0.875,0.8066964285714285,0.7879464285714286,1.0,0.85,0.775,0.7749999999999999,0.9749999999999999,0.8875,,,0.95,0.95,0.9624999999999999,0.9624999999999999,,
case_CL120_EHR_110__anon_ce923bbd98545457,case_CL120_EHR_110,GPT-5.6 Sol,privacy_stigma_or_sensitive_history,moderate,2.0,2.5,4.0,4.0,0.8946428571428571,0.7267857142857143,0.75,0.7125,0.6709821428571427,0.5958035714285714,0.6600000000000001,0.5800000000000001,0.9500000000000001,0.7625000000000001,0.9749999999999999,0.7749999999999999,,,0.8999999999999999,0.7,0.6124999999999999,0.6125,,
case_CL120_EHR_110__anon_ff521ce36b483f21,case_CL120_EHR_110,DeepSeek-V3.2,privacy_stigma_or_sensitive_history,moderate,2.0,2.5,4.0,4.0,0.9517857142857142,0.9071428571428571,0.75,0.7125,0.7138392857142857,0.6703571428571429,0.78,0.78,0.9500000000000001,0.8500000000000001,0.9749999999999999,0.9749999999999999,,,0.9249999999999999,0.9124999999999999,0.9624999999999999,0.875,,
case_CL120_EHR_111__anon_107eb35f0965209b,case_CL120_EHR_111,DeepSeek-V4-Pro,incomplete_patient_information,moderate,3.0,3.0,3.0,3.0,0.75305,0.7353375000000001,0.675,0.675,0.5203175,0.522243125,0.78,0.74,0.675,0.7125,,,0.79375,0.7218749999999999,,,,,0.78725,0.77925
case_CL120_EHR_111__anon_4c33275e873457bf,case_CL120_EHR_111,Qwen3.8-Max,incomplete_patient_information,moderate,2.5,2.75,3.0,3.0,0.624375,0.6160000000000001,0.675,0.675,0.3605625,0.41852187500000004,1.0,0.85,0.5,0.5125000000000001,,,0.49999999999999994,0.5,,,,,0.96875,0.87
case_CL120_EHR_111__anon_750749c9d198d247,case_CL120_EHR_111,GLM-5,incomplete_patient_information,moderate,4.5,4.0,3.0,3.0,0.6803000000000001,0.7464,1.0,0.9375,0.6275000000000001,0.7007375,1.0,0.9400000000000001,0.8500000000000001,0.8250000000000001,,,0.59375,0.621875,,,,,0.80725,0.7661250000000001
case_CL120_EHR_111__anon_a8baad83d0ac7f69,case_CL120_EHR_111,MiniMax M3,incomplete_patient_information,moderate,2.5,2.75,3.0,3.0,0.670625,0.628125,0.875,0.775,0.43946875,0.454578125,1.0,1.0,0.6500000000000001,0.6000000000000001,,,0.5375,0.546875,,,,,0.8,0.7468750000000001
case_CL120_EHR_111__anon_b7909670f1476bda,case_CL120_EHR_111,GPT-5.6 Sol,incomplete_patient_information,moderate,1.5,2.0,3.0,3.0,0.37575000000000003,0.34562500000000007,0.55,0.6125,0.143675,0.20305625000000002,0.4,0.5,0.45000000000000007,0.43750000000000006,,,0.13124999999999998,0.159375,,,,,0.44500000000000006,0.40937500000000004
case_CL120_EHR_111__anon_cc424cb1f2bced3d,case_CL120_EHR_111,GPT-5.4,incomplete_patient_information,moderate,3.0,3.0,3.0,3.0,0.7925000000000001,0.7950625,0.675,0.675,0.482125,0.543146875,1.0,0.85,0.8,0.775,,,0.8125,0.73125,,,,,1.0,0.885625
case_CL120_EHR_111__anon_dae27f15e41a8a7e,case_CL120_EHR_111,Doubao-Seed-2.0-lite,incomplete_patient_information,moderate,1.5,1.5,3.0,3.0,0.42225,0.417875,0.55,0.55,0.1878625,0.20605625,0.6000000000000001,0.6,0.30000000000000004,0.3125,,,0.2875,0.39375,,,,,0.5225,0.5825
case_CL120_EHR_111__anon_e145a64e49e16b95,case_CL120_EHR_111,DeepSeek-V3.2,incomplete_patient_information,moderate,1.0,2.0,3.0,3.0,0.5482500000000001,0.480125,0.35,0.5125000000000001,0.22255624999999998,0.27041875000000004,0.4,0.44999999999999996,0.37500000000000006,0.42500000000000004,,,0.55625,0.48125,,,,,0.57375,0.5525
case_CL120_EHR_111__anon_e4525afd88b6d59c,case_CL120_EHR_111,Kimi K2,incomplete_patient_information,moderate,2.5,2.75,3.0,3.0,0.5795,0.5735625,0.675,0.675,0.33404375,0.39473125,0.7,0.7,0.7250000000000001,0.7125,,,0.32499999999999996,0.4125,,,,,0.46499999999999997,0.549375
case_CL120_EHR_111__anon_f707364138f61bf9,case_CL120_EHR_111,Qwen3-30B-A3B-Instruct-2507,incomplete_patient_information,moderate,1.5,1.5,3.0,3.0,0.3275,0.37549999999999994,0.55,0.55,0.1648125,0.175375,0.1,0.3,0.15000000000000002,0.275,,,0.49999999999999994,0.49999999999999994,,,,,0.42500000000000004,0.385
case_CL120_EHR_112__anon_1054951e6d724589,case_CL120_EHR_112,Doubao-Seed-2.0-lite,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.7874999999999999,0.7916666666666666,0.875,0.875,0.6906249999999999,0.7062499999999999,1.0,1.0,0.5750000000000001,0.5958333333333334,0.9999999999999999,0.9874999999999998,,,,,,,,
case_CL120_EHR_112__anon_2d3ac86fd4ae199d,case_CL120_EHR_112,DeepSeek-V3.2,medication_confusion_or_execution_failure,moderate,3.0,3.25,2.0,2.0,0.6624999999999999,0.7354166666666666,0.875,0.875,0.5770833333333333,0.6541666666666667,0.78,0.74,0.35,0.48333333333333334,0.9999999999999999,0.9874999999999999,,,,,,,,
case_CL120_EHR_112__anon_48cfdfaeec10325c,case_CL120_EHR_112,DeepSeek-V4-Pro,medication_confusion_or_execution_failure,moderate,5.0,4.25,2.0,2.0,0.9333333333333333,0.9041666666666667,1.0,0.9375,0.9333333333333333,0.8572916666666667,1.0,1.0,0.8666666666666667,0.8083333333333333,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_112__anon_50b62ae080bc574b,case_CL120_EHR_112,GPT-5.6 Sol,medication_confusion_or_execution_failure,moderate,3.0,3.25,2.0,2.0,0.7208333333333332,0.7041666666666666,0.875,0.875,0.6322916666666667,0.6197916666666666,0.7,0.7,0.44166666666666665,0.4083333333333333,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_112__anon_582f5247a32172a0,case_CL120_EHR_112,Kimi K2,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.7416666666666667,0.7854166666666667,0.875,0.875,0.6479166666666667,0.6973958333333333,0.7,0.7,0.5083333333333333,0.5958333333333333,0.9749999999999999,0.9749999999999999,,,,,,,,
case_CL120_EHR_112__anon_66373e8859cf80d8,case_CL120_EHR_112,GPT-5.4,medication_confusion_or_execution_failure,moderate,4.5,4.0,2.0,2.0,0.7416666666666666,0.7145833333333332,1.0,0.9375,0.65625,0.671875,1.0,1.0,0.5083333333333334,0.5291666666666668,0.9999999999999999,0.8999999999999999,,,,,,,,
case_CL120_EHR_112__anon_6bc022c277f5d81f,case_CL120_EHR_112,Qwen3.8-Max,medication_confusion_or_execution_failure,moderate,3.0,3.25,2.0,2.0,0.7666666666666666,0.7812499999999999,0.875,0.875,0.6833333333333333,0.6817708333333333,0.7,0.7,0.55,0.5750000000000001,0.9999999999999999,0.9874999999999998,,,,,,,,
case_CL120_EHR_112__anon_7518f7f51c4a0568,case_CL120_EHR_112,Qwen3-30B-A3B-Instruct-2507,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.6541666666666666,0.6041666666666666,0.875,0.875,0.5822916666666667,0.553125,0.78,0.74,0.5083333333333333,0.5083333333333334,0.7999999999999999,0.7,,,,,,,,
case_CL120_EHR_112__anon_8b6d233cbd997574,case_CL120_EHR_112,GLM-5,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.7416666666666667,0.7354166666666666,0.875,0.875,0.6645833333333333,0.6640625,0.7,0.7,0.5083333333333333,0.49583333333333335,0.9749999999999999,0.9749999999999999,,,,,,,,
case_CL120_EHR_112__anon_f794919468122770,case_CL120_EHR_112,MiniMax M3,medication_confusion_or_execution_failure,moderate,3.5,3.5,2.0,2.0,0.8875,0.7270833333333333,0.875,0.875,0.7739583333333333,0.6578124999999999,1.0,1.0,0.7750000000000001,0.6416666666666667,0.9999999999999999,0.8125,,,,,,,,
case_CL120_EHR_113__anon_1f54057b05fbb09a,case_CL120_EHR_113,Doubao-Seed-2.0-lite,caregiver_conflict_or_fatigue,moderate,2.0,1.75,4.0,4.0,0.5726923076923077,0.5704807692307693,0.75,0.65,0.3252403846153846,0.3753413461538462,1.0,0.85,0.7250000000000001,0.6375000000000001,0.39999999999999997,0.5,,,,,0.3625,0.38125,0.74,0.70125
case_CL120_EHR_113__anon_2153a3fc0987d19f,case_CL120_EHR_113,GPT-5.4,caregiver_conflict_or_fatigue,moderate,2.0,2.75,4.0,4.0,0.7549038461538462,0.7966538461538462,0.75,0.8125,0.6393317307692308,0.6446057692307692,0.78,0.74,0.7250000000000001,0.6500000000000001,0.9999999999999999,0.8125,,,,,1.0,0.98125,0.92475,0.848
case_CL120_EHR_113__anon_31cc23cbc4eadcce,case_CL120_EHR_113,GLM-5,caregiver_conflict_or_fatigue,moderate,5.0,4.25,4.0,4.0,0.9235576923076922,0.8920673076923077,1.0,0.9375,0.8605769230769231,0.8391225961538462,1.0,1.0,1.0,0.8875,0.9999999999999999,0.825,,,,,1.0,1.0,0.96875,0.915625
